Body Id,Platform,Primer Color,Topcoat Color,Topcoat Last Used,Ambient Humidity,Ambient Temperature,Paint Temperature,Paint Pressure,Electrical Resistivity,Paint Viscosity,Basecoat Humidity,Basecoat Temperature,Clearcoat Humidity,Clearcoat Temperature,Engine Run Number,Primer Applied,Dust Defect
U3A6L38775,U301,PK02,BK26,98.0,48.8002625,23.8359299,26.2000008,6.31460667,629.0,42.21,45.34046936,27.4546051,69.8184204,24.8929977,2,1,0
U3A6L38767,U301,MK09,BK11,6.0,48.3203659,23.9623871,25.7000008,6.40449429,629.0,42.21,47.26329422,27.4546051,69.9156952,24.98703,1,1,0
U3A6L38922,U301,PK02,BK01,12.0,48.6738014,24.153698,25.1000004,6.27865171,629.0,42.21,45.0518837,27.4546051,70.0745773,25.019455,1,1,0
AWA6L11512,W207,MK09,BK11,6.0,48.2230873,24.2185478,24.7999992,6.29213476,629.0,42.21,47.23086929,27.4546051,69.4682236,25.019455,1,1,0
AWA6L11511,W207,MK09,BK11,2.0,48.6089516,24.3482513,25.2999992,6.37752819,629.0,42.21,48.16147995,27.4546051,69.980545,24.98703,1,1,0
AWA6L11513,W207,MK09,BK11,3.0,48.8651123,24.1861229,26.3999996,6.49887657,629.0,42.21,49.18612289,27.4546051,70.0453949,24.98703,1,1,1
U3A6L38947,U301,PK02,BK01,9.0,48.3852158,24.153698,26.2000008,6.2337079,629.0,42.21,50.21076584,27.4546051,69.9481201,25.0843086,1,1,0
AWA6L11509,W207,MK08,BK12,24.0,48.0642052,24.2509727,26.0,6.23146057,629.0,42.21,48.96238708,27.4546051,70.2691345,24.98703,1,0,1
AWA6L11518,W207,MK09,BK11,6.0,46.8774338,24.4422836,25.7000008,6.35280895,629.0,42.21,48.96238708,27.4546051,69.756813,25.019455,1,1,0
AWA6L11514,W207,MK09,BK11,1.0,47.5518837,24.2509727,25.5,6.3505621,629.0,42.21,47.77561951,27.4546051,70.2042847,24.98703,1,1,1
AWA6L11515,W207,MK09,BK11,2.0,48.5441017,23.9623871,25.2000008,6.366292,629.0,42.21,48.80026245,27.4546051,70.2691345,24.9546051,1,1,0
AWA6L11516,W207,MK09,BK11,2.0,47.48703,24.153698,25.0,6.22921371,629.0,42.21,45.56420517,27.4546051,69.6271133,25.0843086,1,1,1
U3A6L38918,U301,MK08,BK12,9.0,49.153698,23.8683548,24.8999996,6.28539324,629.0,42.21,44.4098587,27.4546051,70.1070099,24.9546051,1,1,1
AWA6L11507,W207,MK08,BK12,3.0,48.1614799,23.9299622,26.3999996,6.37528086,629.0,42.21,45.43774414,27.4546051,70.2691345,25.1167336,1,1,1
AWA6L11520,W207,MK09,BK11,8.0,48.8651123,24.0596657,26.2000008,6.3505621,629.0,42.21,44.31582642,27.4546051,70.4604416,25.019455,1,1,1
AWA6L11517,W207,MK09,BK11,2.0,47.9345016,24.3482513,25.8999996,6.28539324,629.0,42.21,43.29118347,27.4546051,70.0453949,24.98703,1,1,1
AWA6L11519,W207,MK09,BK11,3.0,48.1906624,24.3482513,25.3999996,6.35280895,629.0,42.21,42.20168686,27.4546051,70.1394348,25.0843086,1,1,0
AWA6L11524,W207,MK09,BK11,1.0,47.5843086,24.3806763,25.2999992,6.36853933,629.0,42.21,41.40077972,27.51945877,69.5946884,25.019455,1,1,1
AWA6L11490,W207,MK09,BK11,6.0,47.0719872,24.0272408,25.2000008,6.26516867,629.0,42.21,42.42542267,27.51945877,70.0745773,24.98703,1,1,1
AWA6L11500,W207,MK09,BK11,2.0,46.9747086,24.2185478,26.2000008,6.22471905,629.0,42.21,40.34371185,27.51945877,70.1070099,25.019455,1,1,1
AWA6L11498,W207,MK09,BK11,1.0,45.629055,24.4098587,26.2999992,6.2449441,629.0,42.21,41.3683548,27.51945877,69.8832703,25.019455,1,1,0
AWA6L11491,W207,MK09,BK11,2.0,45.1815834,24.6044121,26.2000008,6.18202257,629.0,42.21,41.3683548,27.51945877,69.9481201,24.9546051,1,1,1
AWA6L11525,W207,MK09,BK11,1.0,46.1413765,24.4747086,26.0,6.33483171,629.0,42.21,41.30350494,27.51945877,69.8832703,24.9546051,1,1,1
AWA6L11523,W207,MK09,BK11,3.0,46.8450089,24.4747086,25.6000004,6.31011248,629.0,42.21,40.24643326,27.51945877,69.8832703,25.0843086,1,1,1
AWA6L11480,W207,MK09,BK11,1.0,47.0395622,24.5071335,25.6000004,6.31011248,629.0,42.21,40.24643326,27.51945877,69.2444916,25.019455,1,1,0
AWA6L11486,W207,MK09,BK11,2.0,47.0395622,24.4098587,25.2999992,6.20000029,629.0,42.21,41.2710762,27.51945877,69.8508453,24.8929977,1,1,1
AWA6L11521,W207,MK09,BK11,2.0,46.8774338,24.3482513,25.1000004,6.21348333,629.0,42.21,41.2710762,27.51945877,69.980545,24.98703,1,1,1
U3A6L38943,U301,PK02,BK26,61.0,46.653698,24.3482513,24.8999996,6.21797752,629.0,42.21,40.24643326,27.51945877,70.1070099,24.9546051,1,1,0
VPA6L14337,BLRPICKUP,MK01,BK16,173.0,47.5843086,24.4098587,25.7000008,6.16853952,629.0,42.21,40.1815834,27.51945877,70.0453949,25.0518837,1,1,1
U3A6L38866,U301,MK09,BK11,7.0,47.2632942,24.1861229,26.5,6.26516867,629.0,42.21,40.1815834,27.51945877,69.6595383,25.0518837,1,1,1
AWA6L11302,W207,PK02,BK01,59.0,45.1815834,25.1167336,25.3999996,6.2382021,629.0,42.21,40.1815834,27.51945877,70.2691345,24.98703,1,1,0
AWA6L11508,W207,MK08,BK12,48.0,46.621273,24.795723,25.1000004,6.24269676,629.0,42.21,40.1815834,27.51945877,69.9156952,25.019455,1,1,1
U3A6L38869,U301,MK09,BK11,13.0,45.9176407,24.9254227,25.0,6.35280895,629.0,42.21,40.1815834,27.51945877,70.01297,24.98703,1,1,1
AWA6L11460,W207,MK09,BK11,1.0,46.5596657,24.9254227,24.8999996,6.30112362,629.0,42.21,40.1815834,27.51945877,69.980545,25.0518837,1,1,1
U3A6L38946,U301,PK02,BK01,9.0,48.129055,24.153698,26.2000008,6.32584286,629.0,42.21,40.1815834,27.51945877,70.2042847,24.98703,1,1,1
AWA6L11493,W207,MK09,BK11,5.0,47.7756195,24.3482513,26.3999996,6.49662924,629.0,42.21,40.1815834,27.51945877,70.2367096,24.9546051,1,1,1
AWA6L11492,W207,MK09,BK11,3.0,44.9546051,25.2756195,26.2000008,6.07640457,629.0,42.21,40.1815834,27.51945877,69.9156952,25.0843086,1,1,1
AWA6L11496,W207,MK09,BK11,3.0,46.1413765,24.6984444,25.7999992,6.25617981,629.0,42.21,40.1815834,27.51945877,70.3015594,24.9546051,1,1,1
AWA6L11502,W207,MK09,BK11,2.0,46.621273,24.6044121,25.6000004,6.18426991,629.0,42.21,40.1815834,27.51945877,69.980545,24.9546051,1,1,0
AWA6L11501,W207,MK09,BK11,5.0,45.629055,24.7308693,25.0,6.2943821,629.0,42.21,40.1815834,27.51945877,69.8508453,24.9254227,1,1,0
U3A6L38949,U301,PK02,BK01,16.0,46.0441017,24.636837,24.8999996,6.13483143,629.0,42.21,40.1815834,27.51945877,69.8184204,24.9546051,1,1,0
AWA6L11533,W207,MK09,BK11,3.0,47.1660194,24.4422836,24.8999996,6.1280899,629.0,42.21,40.56744766,26.81582642,69.7243881,24.9546051,1,1,1
VPA6L14294,BLRPICKUP,MK01,BK16,52.0,44.9254227,25.019455,25.2000008,6.24943829,629.0,42.21,40.56744766,26.81582642,69.756813,24.9546051,1,1,0
U3A6L38870,U301,MK09,BK11,27.0,42.4902725,25.1491585,26.3999996,6.22022486,629.0,42.21,40.56744766,26.81582642,69.8832703,24.98703,1,1,1
G4A6L00032,MAHINDRAG4,MK09,BK11,4.0,42.9701691,25.3728943,25.7999992,6.21573019,629.0,42.21,40.56744766,26.81582642,69.7243881,24.98703,1,1,0
AWA6L11536,W207,MK09,BK11,1.0,43.3852158,25.2756195,25.7000008,6.23595524,629.0,42.21,40.56744766,26.81582642,70.2042847,24.98703,1,1,1
AWA6L11526,W207,MK09,BK11,3.0,43.7386513,25.2140083,25.2999992,6.28988791,629.0,42.21,39.54280472,26.81582642,69.6595383,24.9546051,1,1,1
AWA6L11537,W207,MK09,BK11,3.0,44.9254227,24.8929977,25.1000004,6.28089905,629.0,42.21,39.54280472,26.81582642,69.9481201,24.9546051,1,1,1
U3A6L38950,U301,PK02,BK01,40.0,45.5966301,24.795723,25.0,6.24269676,629.0,42.21,39.54280472,26.81582642,69.8832703,24.9546051,1,1,1
AWA6L11510,W207,MK08,BK12,66.0,44.3158264,24.7308693,24.8999996,6.29213476,629.0,42.21,39.54280472,26.81582642,69.980545,25.0518837,1,1,1
AWA6L11538,W207,MK09,BK11,7.0,44.5395622,24.6692619,26.2000008,6.28764057,629.0,42.21,39.54280472,26.81582642,69.789238,25.019455,1,1,0
AWA6L11527,W207,MK09,BK11,1.0,44.9546051,24.5719872,26.6000004,6.42696619,629.0,42.21,39.54280472,26.81582642,69.9481201,24.9546051,1,1,1
U3A6L38951,U301,PK02,BK01,17.0,44.0596657,24.795723,25.5,6.42022467,629.0,42.21,39.54280472,26.81582642,70.1394348,24.9546051,1,1,1
AWA6L11534,W207,MK09,BK11,12.0,42.8080444,24.9546051,25.2999992,6.32584286,629.0,42.21,39.54280472,26.81582642,69.8508453,25.0518837,1,1,1
U3A6L38777,U301,PK02,BK26,100.0,42.8080444,24.795723,25.1000004,5.60898876,629.0,42.21,38.48249054,26.81582642,69.8184204,24.9546051,2,1,1
AWA6L11540,W207,MK09,BK11,6.0,42.9701691,24.6692619,24.8999996,6.24943829,629.0,42.21,38.48249054,26.42996216,69.6595383,25.019455,1,1,0
AWA6L11503,W207,MK09,BK11,1.0,42.8728943,24.795723,24.8999996,6.267416,629.0,42.21,38.48249054,26.42996216,69.4682236,24.98703,1,1,0
AWA6L11532,W207,MK09,BK11,10.0,42.3929977,24.9254227,25.8999996,6.28539324,629.0,42.21,38.48249054,26.42996216,70.4928665,25.0843086,1,1,0
AWA6L11504,W207,MK09,BK11,957.0,76.1316528,16.7542152,25.5,6.33258438,617.0,42.44,70.68418121,24.9546051,70.8138809,25.019455,1,1,1
AWA6L11505,W207,PK02,BK07,5404.0,75.9727631,16.8514938,24.7000008,6.48764038,617.0,42.44,70.68418121,24.9546051,70.5901489,25.019455,1,1,1
AWA6L11530,W207,MK09,BK11,6.0,75.7457886,16.8514938,25.6000004,6.40449429,617.0,42.44,70.68418121,24.9546051,70.8463058,25.019455,1,1,0
U3A6L38924,U301,PK02,BK01,984.0,75.9403381,16.8190689,26.1000004,6.35730362,617.0,42.44,70.68418121,24.9546051,70.8463058,25.0843086,1,1,0
AWA6L11528,W207,MK09,BK11,4.0,75.8754883,16.8514938,25.8999996,6.31011248,617.0,42.44,70.68418121,24.9546051,70.8463058,25.019455,1,1,0
U3A6L38863,U301,MK09,BK11,3.0,75.9079132,16.8514938,25.2000008,6.35955048,617.0,42.44,70.68418121,24.9546051,70.6517563,25.019455,1,1,1
U3A6L38929,U301,PK02,BK01,8.0,75.9079132,16.8190689,24.7000008,6.22696638,617.0,42.44,70.68418121,24.9546051,70.4604416,25.0518837,1,1,1
U3A6L38952,U301,PK02,BK01,1.0,76.0667953,16.7866402,25.0,6.25842714,617.0,42.44,70.68418121,24.9546051,70.2367096,25.019455,1,1,1
AWA6L11548,W207,MK09,BK11,6.0,76.1965027,16.8190689,26.0,6.161798,617.0,42.44,70.68418121,24.9546051,70.5577164,25.0843086,1,1,0
U3A6L38864,U301,MK09,BK11,2.0,76.3553848,16.7217903,26.1000004,6.33707857,617.0,42.44,70.68418121,24.9546051,70.2042847,24.98703,1,1,0
U3A6L38953,U301,PK02,BK01,6.0,76.5175095,16.7217903,25.7000008,6.57303381,617.0,42.44,70.68418121,24.9546051,70.2691345,25.0843086,1,1,0
AWA6L11549,W207,MK09,BK11,4.0,76.5791245,16.6893654,25.2999992,6.30786514,617.0,42.44,70.68418121,24.9546051,70.3015594,24.98703,1,1,1
U3A6L38867,U301,MK09,BK11,4.0,77.1887207,16.6245155,25.1000004,6.28988791,617.0,42.44,71.13489532,24.9546051,70.1394348,24.98703,1,1,1
AWA6L11539,W207,MK09,BK11,1.0,77.3184204,16.6245155,25.7000008,6.3438201,617.0,42.44,71.13489532,24.9546051,70.2367096,25.019455,1,1,1
VPA6L14302,BLRPICKUP,MK01,BK16,1050.0,77.5421524,16.5920906,26.0,6.17977524,617.0,42.44,71.13489532,24.9546051,70.3955917,25.0518837,1,0,0
AWA6L11547,W207,MK09,BK11,5.0,77.7010422,16.5920906,25.7999992,6.2943821,617.0,42.44,71.13489532,24.9546051,70.1718597,24.98703,1,1,1
AWA6L11554,W207,MK09,BK11,2.0,77.765892,16.6245155,25.2999992,6.37078667,617.0,42.44,71.13489532,24.9546051,70.01297,24.98703,1,1,0
AWA6L11551,W207,MK09,BK11,1.0,77.6070099,16.6245155,25.1000004,6.42921352,617.0,42.44,71.13489532,24.9546051,70.2691345,25.019455,1,1,1
AWA6L11552,W207,MK09,BK11,3.0,78.1517563,16.5920906,25.0,6.33258438,617.0,42.44,71.13489532,24.9546051,70.1718597,24.98703,1,1,1
AWA6L11545,W207,MK09,BK11,2.0,78.022049,16.5920906,26.0,6.32808971,617.0,42.44,71.13489532,24.9546051,70.0745773,24.98703,1,1,1
AWA6L11506,W207,MK08,BK14,5568.0,78.0869064,16.5629082,25.8999996,6.17528105,617.0,42.44,71.13489532,24.9546051,70.0453949,25.019455,1,1,1
VNA6L51115,BLR,MK01,BK16,13.0,78.3106384,16.5629082,25.7999992,6.40224743,617.0,42.44,71.13489532,24.9546051,70.0745773,25.019455,1,1,1
AWA6L11555,W207,MK09,BK11,6.0,78.4079132,16.5304794,25.1000004,6.31235981,617.0,42.44,71.13489532,24.9546051,70.3631668,25.019455,1,1,1
U3A6L38948,U301,PK02,BK01,27.0,78.566803,16.5304794,24.8999996,6.28764057,617.0,42.44,71.13489532,24.9546051,69.980545,25.019455,1,1,1
AWA6L11251,W207,MK08,BK12,1044.0,78.5343704,16.5920906,26.0,6.44719124,617.0,42.44,71.13489532,24.9546051,70.1070099,25.019455,2,1,1
U3A6L38930,U301,PK02,BK01,6.0,78.4370956,16.6245155,25.8999996,6.46966314,617.0,42.44,71.13489532,24.9546051,69.9156952,25.019455,1,1,1
U3A6L38773,U301,PK02,BK26,1031.0,77.798317,16.7542152,25.3999996,6.32359552,617.0,42.44,71.13489532,24.9546051,70.3015594,25.0518837,2,1,0
AWA6L11559,W207,MK09,BK11,13.0,77.3800278,16.8514938,24.7999992,6.4449439,617.0,42.44,71.13489532,24.9546051,69.8832703,25.019455,1,1,1
AWA6L11543,W207,MK09,BK11,1.0,77.3508453,16.8190689,24.7999992,6.43146086,617.0,42.44,71.13489532,24.9546051,70.01297,25.019455,1,1,1
AWA6L11556,W207,MK09,BK11,2.0,77.574585,16.8514938,25.7000008,6.30337095,617.0,42.44,71.13489532,24.9546051,70.1394348,25.019455,1,1,1
U3A6L38883,U301,MK09,BK11,5.0,77.1562958,16.977951,25.6000004,6.36853933,617.0,42.44,71.13489532,24.9546051,69.980545,25.0518837,1,1,1
AWA6L11560,W207,MK09,BK11,2.0,77.3800278,16.977951,25.1000004,6.32134819,617.0,42.44,71.13489532,24.9546051,70.2367096,25.0518837,1,1,1
AWA6L11557,W207,MK09,BK11,2.0,77.1562958,17.010376,24.8999996,6.25842714,617.0,42.44,71.13489532,24.9546051,70.0453949,25.0843086,1,1,1
U3A6L38859,U301,MK09,BK11,5.0,77.3800278,17.010376,26.0,6.2337079,617.0,42.44,71.13489532,24.9546051,69.8508453,25.0843086,1,1,1
G4A6L00035,MAHINDRAG4,MK09,BK11,4.0,77.0914459,17.1076546,25.5,6.31910133,617.0,42.44,71.13489532,24.9546051,69.8508453,25.019455,1,1,0
U3A6L38682,U301,PK02,BK01,31.0,77.1562958,17.1692619,24.7000008,6.28988791,617.0,42.44,71.13489532,24.9546051,70.0745773,25.019455,2,1,1
AWA6L11561,W207,PK02,BK01,7.0,75.6841812,17.3929977,25.7000008,6.38651705,617.0,42.44,70.74903107,24.79572296,70.6193314,25.0518837,1,1,1
AWA6L11483,W207,MK09,BK11,12.0,75.6517563,17.4578476,25.3999996,6.44269657,617.0,42.44,70.74903107,24.79572296,69.8508453,25.0843086,1,1,0
AWA6L11544,W207,MK09,BK11,2.0,75.8106384,17.4902725,25.0,6.23146057,617.0,42.44,70.74903107,24.79572296,69.980545,24.98703,1,1,1
AWA6L11562,W207,PK02,BK01,7.0,75.7166061,17.5551262,25.7999992,6.27865171,617.0,42.44,70.74903107,24.79572296,69.9156952,25.019455,1,1,1
U3A6L38943,U301,PK02,BK26,45.0,75.8430634,17.5551262,26.0,6.25393248,617.0,42.44,70.74903107,24.79572296,70.3955917,24.98703,2,1,0
AWA6L11535,W207,MK09,BK11,9.0,75.3307419,17.5551262,25.6000004,6.40224743,617.0,42.44,70.74903107,24.79572296,69.8184204,25.019455,1,1,0
AWA6L11564,W207,PK02,BK01,8.0,75.489624,17.5875511,24.8999996,6.33258438,617.0,42.44,70.74903107,24.79572296,70.1070099,25.0843086,1,1,1
AWA6L11563,W207,PK02,BK01,15.0,74.7859955,18.0350189,24.7999992,6.27191019,617.0,42.44,70.74903107,24.79572296,70.2367096,25.019455,1,1,0
AWA6L11565,W207,PK02,BK01,1.0,74.1147919,18.0674477,25.2999992,6.33258438,617.0,42.44,70.74903107,24.79572296,70.01297,25.019455,1,1,1
VMA6L61381,BLR,PK02,BK16,81.0,73.9526596,17.9377441,26.1000004,6.30786514,617.0,42.44,70.74903107,24.79572296,70.3339844,24.98703,1,1,1
VMA6L61397,BLR,PK02,BK16,9.0,73.505188,18.0674477,24.8999996,6.35955048,617.0,42.44,70.74903107,24.79572296,70.0745773,24.98703,1,1,0
VMA6L61527,BLR,PK02,BK16,2.0,73.3430634,18.1322975,26.0,6.20224714,617.0,42.44,70.74903107,24.79572296,69.9481201,25.019455,1,1,1
VMA6L61515,BLR,PK02,BK16,2.0,72.6718597,18.2911835,26.1000004,6.35505629,617.0,42.44,70.74903107,24.79572296,70.0745773,25.019455,1,1,1
VMA6L61367,BLR,PK02,BK16,1.0,71.8385239,18.2911835,26.0,6.01348305,617.0,42.44,70.74903107,24.79572296,70.3015594,25.019455,1,1,0
VNA6L51566,BLR,MK01,BK16,3.0,70.3339844,18.3236084,25.2999992,6.3393259,617.0,42.44,70.74903107,24.79572296,70.1070099,24.9546051,1,0,1
VMA6L61524,BLR,PK02,BK16,2.0,70.2042847,18.3560333,24.8999996,6.21797752,617.0,42.44,70.74903107,24.79572296,69.8184204,25.019455,1,1,1
VMA6L61470,BLR,PK02,BK16,5.0,68.7613525,18.644619,26.0,6.26292133,617.0,42.44,70.74903107,24.79572296,69.9481201,24.98703,1,1,1
AWA6L11573,W207,MK09,BK11,46.0,69.0499344,18.7094688,26.2999992,6.22471905,617.0,42.44,70.74903107,24.79572296,69.9156952,24.98703,1,1,0
VMA6L61517,BLR,PK02,BK16,3.0,69.1472168,18.7094688,26.1000004,6.34831476,617.0,42.44,71.1024704,25.01945496,69.8832703,24.9546051,1,1,1
AWA6L11570,W207,MK08,BK12,100.0,69.3709488,18.6121941,25.8999996,6.19775295,617.0,42.44,71.1024704,25.01945496,69.8508453,24.98703,1,1,1
AWA6L11568,W207,MK08,BK12,3.0,70.01297,18.4824905,25.2999992,6.34157324,617.0,42.44,71.1024704,25.01945496,69.9156952,24.98703,1,1,1
AWA6L11566,W207,MK08,BK12,1.0,69.5946884,18.5473442,25.1000004,6.32808971,617.0,42.44,71.1024704,25.01945496,69.980545,25.019455,1,1,1
AWA6L11542,W207,MK09,BK11,9.0,70.0453949,18.6121941,24.7000008,6.24943829,617.0,42.44,71.1024704,25.01945496,70.01297,25.019455,1,1,1
U3A6L38923,U301,PK02,BK01,37.0,70.1394348,18.6770439,25.0,5.69213486,617.0,42.44,71.1024704,25.01945496,69.8184204,25.019455,1,1,0
AWA6L11577,W207,MK09,BK11,4.0,67.9928665,18.8683548,26.1000004,6.20674181,617.0,42.44,71.1024704,25.01945496,70.0745773,25.019455,1,1,1
VMA6L61468,BLR,PK02,BK16,12.0,67.8664093,18.8359299,26.0,6.12134838,617.0,42.44,71.1024704,25.01945496,69.789238,24.9546051,1,1,0
AWA6L11578,W207,MK09,BK11,4.0,68.281456,18.9007797,25.5,6.25617981,617.0,42.44,71.1024704,25.01945496,69.756813,24.9546051,1,1,1
VMA6L61417,BLR,PK02,BK16,5.0,68.5376129,18.8035049,25.1000004,6.28089905,617.0,42.44,71.1024704,25.01945496,69.9481201,25.019455,1,1,0
G4A6L00034,MAHINDRAG4,MK09,BK11,7.0,68.6997452,19.0272369,26.0,6.35505629,617.0,42.44,71.1024704,25.01945496,69.980545,25.019455,1,1,0
VMA6L61529,BLR,PK02,BK16,20.0,66.5531769,19.3158264,26.2000008,6.35280895,617.0,42.44,71.1024704,25.01945496,69.6919632,24.98703,1,1,1
AWA6L11579,W207,MK09,BK11,20.0,66.6147919,19.2834015,25.2999992,6.29887629,617.0,42.44,60.94358063,25.01945496,70.1394348,25.0518837,1,1,0
VMA6L61467,BLR,PK02,BK16,12.0,64.756813,19.3806763,26.2000008,6.45393276,617.0,42.44,60.94358063,25.01945496,70.0453949,25.019455,1,1,0
AWA6L11571,W207,MK09,BK11,8.0,64.4033737,19.4131012,26.2000008,6.22696638,617.0,42.44,60.94358063,25.01945496,69.6271133,24.98703,1,1,1
AWA6L11576,W207,MK09,BK11,2.0,64.4682236,19.477951,26.0,6.2831459,617.0,42.44,59.91893768,25.01945496,70.3015594,24.98703,1,1,0
AWA6L11604,W207,MK08,BK12,54.0,62.6426735,19.7989655,24.7999992,6.28764057,617.0,42.44,58.89429474,25.01945496,69.9481201,25.019455,1,1,1
AWA6L11546,W207,MK09,BK11,13.0,61.8417664,19.8929977,26.1000004,6.39101124,617.0,42.44,57.73994827,25.5966301,69.789238,25.0518837,1,1,0
AWA6L11600,W207,PK02,BK01,65.0,60.7198448,20.1167336,24.7000008,6.22921371,617.0,42.44,57.73994827,25.5966301,69.756813,24.98703,1,1,1
G4A6L00036,MAHINDRAG4,MK09,BK11,17.0,58.9267197,20.3728943,25.3999996,6.27865171,617.0,42.44,56.6828804,25.5966301,69.9156952,24.98703,1,1,0
AWA6L11572,W207,MK09,BK11,2.0,59.1504555,20.5998726,25.0,6.2337079,617.0,42.44,56.6828804,25.5966301,70.3631668,25.019455,1,1,1
AWA6L11581,W207,MK09,BK11,1.0,57.8048019,20.8560333,24.8999996,6.21348333,617.0,42.44,55.65823746,25.5966301,69.980545,25.0518837,1,1,0
AWA6L11574,W207,MK09,BK11,4.0,57.3249054,20.9176407,26.0,6.30561781,617.0,42.44,55.65823746,26.62127304,69.5298309,24.98703,1,1,0
AWA6L11584,W207,MK09,BK11,3.0,56.7153053,21.2710762,25.8999996,6.24719095,617.0,42.44,55.65823746,26.62127304,69.8184204,25.0843086,1,1,1
AWA6L11585,W207,MK09,BK11,3.0,56.138134,21.2710762,25.3999996,6.21573019,617.0,42.44,55.65823746,26.62127304,70.1070099,25.019455,1,1,0
AWA6L11582,W207,MK09,BK11,1.0,56.2029839,21.3683548,25.2000008,6.32359552,617.0,42.44,57.70752335,26.62127304,70.1070099,25.019455,1,1,1
AWA6L11586,W207,MK09,BK11,2.0,55.979248,21.3359299,24.8999996,6.37977552,617.0,42.44,57.70752335,26.62127304,70.1070099,25.019455,1,1,0
AWA6L11595,W207,MK09,BK11,2.0,56.3618698,21.4007797,25.0,6.54382038,617.0,42.44,56.6828804,26.62127304,69.980545,24.9546051,1,1,0
AWA6L11558,W207,MK09,BK11,3.0,54.4714661,21.7185478,26.1000004,6.2382021,617.0,42.44,57.70752335,26.62127304,70.3339844,25.019455,1,1,0
AWA6L11583,W207,MK09,BK11,41.0,51.0765266,22.4902725,26.0,6.33258438,617.0,42.44,50.75551224,27.07198715,69.9481201,24.98703,1,1,0
AWA6L11588,W207,MK09,BK11,3.0,51.3975372,22.3281479,25.6000004,6.39550591,617.0,42.44,49.69844437,27.07198715,69.789238,24.98703,1,1,0
AWA6L11569,W207,MK08,BK12,89.0,51.3975372,22.3281479,25.3999996,6.39550591,617.0,42.44,49.69844437,27.07198715,69.789238,25.019455,1,1,0
AWA6L11594,W207,MK09,BK11,3.0,50.2756195,22.5518837,25.1000004,6.62022495,617.0,42.44,49.69844437,27.07198715,69.7243881,24.98703,1,1,0
AWA6L11575,W207,MK09,BK11,7.0,48.8651123,22.2632942,26.2000008,6.47865152,617.0,42.44,48.67380142,27.07198715,69.8832703,24.98703,1,1,0
AWA6L11589,W207,MK09,BK11,1.0,48.6089516,22.519455,26.1000004,6.36853933,617.0,42.44,48.67380142,27.07198715,69.8508453,25.0518837,1,1,0
VMA6L61548,BLR,PK02,BK16,111.0,48.5441017,22.6815834,25.7000008,6.3438201,617.0,42.44,48.67380142,27.07198715,69.756813,24.98703,1,1,0
AWA6L11587,W207,MK09,BK11,4.0,48.2555122,22.8728943,25.2999992,6.43820238,617.0,42.44,48.67380142,27.07198715,69.9481201,24.98703,1,1,0
AWA6L11596,W207,PK02,BK01,91.0,49.0239983,22.7464333,25.0,6.54157305,617.0,42.44,48.67380142,27.07198715,69.7243881,25.019455,1,1,0
AWA6L11602,W207,MK08,BK12,17.0,49.153698,22.6491585,24.7999992,6.35280895,617.0,42.44,48.67380142,27.07198715,70.01297,24.98703,1,1,0
AWA6L11599,W207,PK02,BK01,4.0,48.1906624,23.1614799,25.8999996,6.3505621,617.0,42.44,47.64915848,27.07198715,69.7243881,24.98703,1,1,0
AWA6L11598,W207,PK02,BK01,2.0,47.295723,23.0350227,26.2999992,6.41123581,617.0,42.44,47.64915848,27.07198715,69.980545,25.019455,1,1,0
AWA6L11601,W207,MK08,BK12,6.0,48.3203659,22.8080444,26.2999992,6.41797781,617.0,42.44,47.64915848,27.07198715,69.980545,24.98703,1,1,0
AWA6L11580,W207,MK09,BK11,11.0,48.129055,22.7464333,26.0,6.17977524,617.0,42.44,47.64915848,27.07198715,70.1394348,24.98703,1,1,0
VNA6L51713,BLR,MK01,BK16,14.0,47.7107658,22.8080444,25.7999992,6.29213476,617.0,42.44,47.64915848,27.07198715,70.2042847,25.0843086,1,0,0
VNA6L51692,BLR,MK01,BK16,3.0,46.653698,23.3236084,25.2000008,5.86292124,617.0,42.44,46.62127304,27.07198715,69.9156952,25.019455,1,0,0
VBA6L00545,BLR,MK01,BK16,1.0,46.7509727,23.1614799,25.0,6.36404514,617.0,42.44,46.62127304,27.07198715,69.7243881,25.019455,1,0,0
AWA6L11593,W207,MK09,BK11,8.0,47.3897552,23.0966301,25.0,6.02921343,617.0,42.44,46.62127304,27.07198715,70.2042847,25.0843086,1,1,1
AWA6L11603,W207,MK08,BK12,13.0,45.7263298,23.6413765,26.2000008,6.3393259,617.0,42.44,46.62127304,27.07198715,70.1394348,24.9546051,1,1,1
VNA6L51707,BLR,MK01,BK16,7.0,46.4623871,23.4500656,26.2000008,6.26966286,617.0,42.44,46.62127304,27.07198715,70.0745773,25.0518837,1,0,1
AWA6L11591,W207,MK09,BK11,8.0,45.9824905,23.3852158,25.7000008,6.41573048,617.0,42.44,46.01491547,27.38975525,69.9156952,25.019455,1,1,1
AWA6L11612,W207,PK02,BK10,12974.0,46.9422836,23.3852158,25.1000004,6.35280895,617.0,42.44,46.01491547,27.38975525,70.0745773,25.019455,1,1,0
AWA6L11608,W207,PK02,BK08,5628.0,46.7185478,23.5473442,26.2000008,6.23146057,617.0,42.44,46.01491547,27.38975525,69.8832703,25.0518837,1,1,1
VNA6L51703,BLR,MK01,BK16,15.0,45.787941,24.0596657,26.2999992,6.20000029,617.0,42.44,46.01491547,27.38975525,70.1718597,25.019455,1,0,0
